date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:39	73453/73453	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:29%20GMT	http://eastboundgroup.com/images/team/13.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/13.jpg	(from http://eastboundgroup.com/team.php)
23:14:39	3412/3412	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:46%20GMT	http://eastboundgroup.com/images/team/us-2.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/us-2.jpg	(from http://eastboundgroup.com/team.php)
23:14:40	57399/57399	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:30%20GMT	http://eastboundgroup.com/images/team/14.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/14.jpg	(from http://eastboundgroup.com/team.php)
23:14:57	97799/97799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:31%20GMT	http://eastboundgroup.com/images/team/16.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/16.jpg	(from http://eastboundgroup.com/team.php)
23:14:59	142832/142832	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:31%20GMT	http://eastboundgroup.com/images/team/15.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/15.jpg	(from http://eastboundgroup.com/team.php)
23:15:07	41185/41185	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:31%20GMT	http://eastboundgroup.com/images/team/18.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/18.jpg	(from http://eastboundgroup.com/team.php)
23:15:09	72709/72709	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:31%20GMT	http://eastboundgroup.com/images/team/17.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/17.jpg	(from http://eastboundgroup.com/team.php)
23:15:13	21337/21337	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2009:36:05%20GMT	http://eastboundgroup.com/images/team/Deepsika.jpeg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/Deepsika.jpg	(from http://eastboundgroup.com/team.php)
23:15:17	54263/54263	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:31%20GMT	http://eastboundgroup.com/images/team/19.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/19.jpg	(from http://eastboundgroup.com/team.php)
23:15:26	298946/298946	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2011:37:38%20GMT	http://eastboundgroup.com/images/team/Aman.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/Aman.png	(from http://eastboundgroup.com/team.php)
23:15:27	314050/314050	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2016:14:51%20GMT	http://eastboundgroup.com/images/team/Aniket.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/Aniket.png	(from http://eastboundgroup.com/team.php)
23:15:29	109044/109044	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:35%20GMT	http://eastboundgroup.com/images/team/20.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/20.jpg	(from http://eastboundgroup.com/team.php)
23:15:30	19424/19424	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:45:31%20GMT	http://eastboundgroup.com/india.php	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/india.html	(from http://eastboundgroup.com/destinations.php)
23:15:36	80637/80637	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:36%20GMT	http://eastboundgroup.com/images/team/22.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/22.jpg	(from http://eastboundgroup.com/team.php)
23:15:37	16069/16069	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:45:38%20GMT	http://eastboundgroup.com/srilanka.php	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/srilanka.html	(from http://eastboundgroup.com/destinations.php)
23:15:47	155093/155093	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:17:36%20GMT	http://eastboundgroup.com/images/team/23.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/team/23.jpg	(from http://eastboundgroup.com/team.php)
23:15:47	22404/22404	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:45:49%20GMT	http://eastboundgroup.com/uae.php	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/uae.html	(from http://eastboundgroup.com/destinations.php)
23:16:29	478159/478159	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jul%202022%2012:47:33%20GMT	http://eastboundgroup.com/images/destinations/india.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/destinations/india.png	(from http://eastboundgroup.com/destinations.php)
23:16:30	16576/16576	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:46:31%20GMT	http://eastboundgroup.com/bhutan.php	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/bhutan.html	(from http://eastboundgroup.com/destinations.php)
23:16:34	375883/375883	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jul%202022%2012:38:20%20GMT	http://eastboundgroup.com/images/destinations/uae.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/destinations/uae.png	(from http://eastboundgroup.com/destinations.php)
23:16:47	98365/98365	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202019%2006:14:52%20GMT	http://eastboundgroup.com/images/destinations/5.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/destinations/5.jpg	(from http://eastboundgroup.com/destinations.php)
23:16:49	11826/11826	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:46:50%20GMT	http://eastboundgroup.com/nepal.php	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/nepal.html	(from http://eastboundgroup.com/destinations.php)
23:17:06	721742/721742	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jul%202022%2012:38:21%20GMT	http://eastboundgroup.com/images/destinations/srilanka.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/destinations/srilanka.png	(from http://eastboundgroup.com/destinations.php)
23:17:23	430945/430945	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jul%202022%2012:38:18%20GMT	http://eastboundgroup.com/images/destinations/bhutan.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/destinations/bhutan.png	(from http://eastboundgroup.com/destinations.php)
23:18:02	393366/393366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Feb%202020%2011:15:02%20GMT	http://eastboundgroup.com/images/services/9.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/services/9.jpg	(from http://eastboundgroup.com/services.php)
23:18:17	359213/359213	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202019%2006:14:45%20GMT	http://eastboundgroup.com/images/csr/2.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/csr/2.png	(from http://eastboundgroup.com/csr.php)
23:18:19	400730/400730	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Sep%202022%2014:57:38%20GMT	http://eastboundgroup.com/images/csr/csru.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/csr/csru.png	(from http://eastboundgroup.com/csr.php)
23:18:31	237316/237316	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Jul%202022%2012:51:46%20GMT	http://eastboundgroup.com/images/csr/ncsr.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/csr/ncsr.png	(from http://eastboundgroup.com/csr.php)
23:18:35	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	D:/Cpp/HTTrack-web-modification/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from http://eastboundgroup.com/eastnews.php)
23:18:37	8814/8814	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202019%2006:06:57%20GMT	http://eastboundgroup.com/images/logo.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/logo.png	(from http://eastboundgroup.com/eastnews.php)
23:18:50	330601/330601	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202019%2006:14:45%20GMT	http://eastboundgroup.com/images/csr/4.png	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/csr/4.png	(from http://eastboundgroup.com/csr.php)
23:20:47	5142/5142	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:50:48%20GMT	http://eastboundgroup.com/subscription.php	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/subscription.html	(from http://eastboundgroup.com/eastnews.php)
23:20:48	3806/3806	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2009:25:23%20GMT	http://eastboundgroup.com/eastnews/2023/May/NL1/EB-Newsletter-May-2023.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2023/May/NL1/EB-Newsletter-May-2023.html	(from http://eastboundgroup.com/eastnews.php)
23:20:49	39618/39618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20May%202023%2006:20:53%20GMT	http://eastboundgroup.com/images/eastnews/61.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/61.jpg	(from http://eastboundgroup.com/eastnews.php)
23:20:49	4274/4274	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2006:18:51%20GMT	http://eastboundgroup.com/eastnews/2023/April/NL1/EB-Newsletter-April-2023.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2023/April/NL1/EB-Newsletter-April-2023.html	(from http://eastboundgroup.com/eastnews.php)
23:20:50	4376/4376	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2011:55:25%20GMT	http://eastboundgroup.com/eastnews/2023/March/NL1/EB-March.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2023/March/NL1/EB-March.html	(from http://eastboundgroup.com/eastnews.php)
23:20:52	4571/4571	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2005:15:49%20GMT	http://eastboundgroup.com/eastnews/2023/February/NL1/EB-Newsletter-February-2023.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2023/February/NL1/EB-Newsletter-February-2023.html	(from http://eastboundgroup.com/eastnews.php)
23:20:52	43162/43162	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2011:51:59%20GMT	http://eastboundgroup.com/images/eastnews/60.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/60.jpg	(from http://eastboundgroup.com/eastnews.php)
23:20:53	4300/4300	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2005:00:01%20GMT	http://eastboundgroup.com/eastnews/2023/NL1/EB-Newsletter-January-2023.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2023/NL1/EB-Newsletter-January-2023.html	(from http://eastboundgroup.com/eastnews.php)
23:20:55	43058/43058	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2011:51:54%20GMT	http://eastboundgroup.com/images/eastnews/59.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/59.jpg	(from http://eastboundgroup.com/eastnews.php)
23:20:56	5134/5134	---M-Z	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2006:59:29%20GMT	http://eastboundgroup.com/eastnews/2022/December/NL/EB-Newsletter-December-2022.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/December/NL/EB-Newsletter-December-2022.html	(from http://eastboundgroup.com/eastnews.php)
23:20:58	46941/46941	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2010:59:16%20GMT	http://eastboundgroup.com/images/eastnews/58.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/58.jpg	(from http://eastboundgroup.com/eastnews.php)
23:20:59	4410/4410	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202022%2006:12:08%20GMT	http://eastboundgroup.com/eastnews/2022/November/EB-Newsletter-November-2022--(1).html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/November/EB-Newsletter-November-2022--(1).html	(from http://eastboundgroup.com/eastnews.php)
23:20:59	45660/45660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2010:59:01%20GMT	http://eastboundgroup.com/images/eastnews/57.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/57.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:00	4756/4756	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202022%2005:17:08%20GMT	http://eastboundgroup.com/eastnews/2022/October/NL1/EB-Newsletter-October-2022.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/October/NL1/EB-Newsletter-October-2022.html	(from http://eastboundgroup.com/eastnews.php)
23:21:00	48221/48221	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2007:12:27%20GMT	http://eastboundgroup.com/images/eastnews/56.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/56.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:01	5001/5001	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Sep%202022%2005:50:22%20GMT	http://eastboundgroup.com/eastnews/2022/September/NL1/EB-Newsletter-September-2022.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/September/NL1/EB-Newsletter-September-2022.html	(from http://eastboundgroup.com/eastnews.php)
23:21:03	50011/50011	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2007:12:27%20GMT	http://eastboundgroup.com/images/eastnews/55.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/55.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:04	34955/34955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202022%2007:30:49%20GMT	http://eastboundgroup.com/images/eastnews/54.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/54.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:04	3580/3580	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Aug%202022%2009:28:43%20GMT	http://eastboundgroup.com/eastnews/2022/August/NL1/EB-Newsletter-August-2022.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/August/NL1/EB-Newsletter-August-2022.html	(from http://eastboundgroup.com/eastnews.php)
23:21:05	2953/2953	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2007:37:12%20GMT	http://eastboundgroup.com/eastnews/2022/July/EB-Newsletter-July-2022.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/July/EB-Newsletter-July-2022.html	(from http://eastboundgroup.com/eastnews.php)
23:21:06	32144/32144	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Aug%202022%2012:46:11%20GMT	http://eastboundgroup.com/images/eastnews/52.gif	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/52.gif	(from http://eastboundgroup.com/eastnews.php)
23:21:07	2741/2741	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20May%202022%2005:52:28%20GMT	http://eastboundgroup.com/eastnews/2022/June/NL1/EB-Newsletter-June-2022.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/June/NL1/EB-Newsletter-June-2022.html	(from http://eastboundgroup.com/eastnews.php)
23:21:07	50734/50734	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Sep%202022%2004:41:26%20GMT	http://eastboundgroup.com/images/eastnews/53.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/53.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:08	2969/2969	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2004:55:33%20GMT	http://eastboundgroup.com/eastnews/2022/May/NL1/EB-Newsletter-may-2022.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews/2022/May/NL1/EB-Newsletter-may-2022.html	(from http://eastboundgroup.com/eastnews.php)
23:21:11	43917/43917	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2012:46:11%20GMT	http://eastboundgroup.com/images/eastnews/51.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/51.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:12	7055/7055	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202020%2006:32:34%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/August/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/August/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:12	42678/42678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jun%202022%2008:31:59%20GMT	http://eastboundgroup.com/images/eastnews/50.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/50.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:13	5210/5210	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2004:39:31%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/July/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/July/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:13	41214/41214	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jun%202022%2008:30:12%20GMT	http://eastboundgroup.com/images/eastnews/49.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/49.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:14	6769/6769	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Jun%202020%2011:53:46%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/June/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/June/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:26	116683/116683	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Aug%202020%2006:41:55%20GMT	http://eastboundgroup.com/images/eastnews/48.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/48.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:27	8119/8119	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20May%202020%2009:28:17%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/May/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/May/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:30	115569/115569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Aug%202020%2006:41:56%20GMT	http://eastboundgroup.com/images/eastnews/47.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/47.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:30	111778/111778	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jun%202020%2012:04:27%20GMT	http://eastboundgroup.com/images/eastnews/46.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/46.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:31	6598/6598	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202020%2003:49:47%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/April/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/April/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:32	112472/112472	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202020%2006:16:21%20GMT	http://eastboundgroup.com/images/eastnews/45.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/45.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:32	7487/7487	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Mar%202020%2011:57:11%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/March/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/March/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:33	7116/7116	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2009:20:22%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/February/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/February/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:42	96295/96295	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:50:04%20GMT	http://eastboundgroup.com/images/eastnews/44.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/44.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:42	6985/6985	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202020%2007:13:40%20GMT	http://eastboundgroup.com/eastnews-newsletter/2020/January/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2020/January/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:46	101050/101050	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:50:05%20GMT	http://eastboundgroup.com/images/eastnews/43.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/43.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:47	7204/7204	---M-Z	200	added ('OK')	text/html	date:Wed,%2004%20Dec%202019%2017:49:33%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/December/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/December/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:48	100027/100027	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:50:02%20GMT	http://eastboundgroup.com/images/eastnews/42.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/42.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:48	6622/6622	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202019%2006:52:25%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/November/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/November/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:51	112781/112781	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:50:02%20GMT	http://eastboundgroup.com/images/eastnews/41.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/41.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:52	6676/6676	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202019%2006:26:27%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/October/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/October/index.html	(from http://eastboundgroup.com/eastnews.php)
23:21:57	96965/96965	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:50:00%20GMT	http://eastboundgroup.com/images/eastnews/40.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/40.jpg	(from http://eastboundgroup.com/eastnews.php)
23:21:58	7098/7098	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202019%2006:26:32%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/September/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/September/index.html	(from http://eastboundgroup.com/eastnews.php)
23:22:05	110563/110563	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:50:00%20GMT	http://eastboundgroup.com/images/eastnews/39.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/39.jpg	(from http://eastboundgroup.com/eastnews.php)
23:22:06	6823/6823	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202019%2006:25:45%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/August/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/August/index.html	(from http://eastboundgroup.com/eastnews.php)
23:22:06	112538/112538	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:49:57%20GMT	http://eastboundgroup.com/images/eastnews/38.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/38.jpg	(from http://eastboundgroup.com/eastnews.php)
23:22:07	5977/5977	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202019%2006:26:02%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/July/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/July/index.html	(from http://eastboundgroup.com/eastnews.php)
23:22:07	102309/102309	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:49:57%20GMT	http://eastboundgroup.com/images/eastnews/37.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/37.jpg	(from http://eastboundgroup.com/eastnews.php)
23:22:08	6357/6357	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202019%2006:26:12%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/June/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/June/index.html	(from http://eastboundgroup.com/eastnews.php)
23:22:13	95585/95585	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:49:54%20GMT	http://eastboundgroup.com/images/eastnews/36.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/36.jpg	(from http://eastboundgroup.com/eastnews.php)
23:22:14	3891/3891	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jul%202023%2017:52:15%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/april/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/april/index.15a.delayed	(from http://eastboundgroup.com/eastnews.php)
23:22:20	78490/78490	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:49:52%20GMT	http://eastboundgroup.com/images/eastnews/34.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/34.jpg	(from http://eastboundgroup.com/eastnews.php)
23:22:21	6975/6975	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202019%2006:26:19%20GMT	http://eastboundgroup.com/eastnews-newsletter/2019/March/index.html	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/eastnews-newsletter/2019/March/index.html	(from http://eastboundgroup.com/eastnews.php)
23:22:21	97819/97819	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Apr%202020%2006:49:55%20GMT	http://eastboundgroup.com/images/eastnews/35.jpg	D:/Cpp/HTTrack-web-modification/eastboundgroup.com/images/eastnews/35.jpg	(from http://eastboundgroup.com/eastnews.php)
